,Chuquisaca,La Paz,Cochabamba,Oruro,Potosí,Tarija,Santa Cruz,Beni,Pando
2022-03-28,63242,161960,139972,42274,38438,74745,340093,29283,11580
2022-03-29,63247,162001,139991,42275,38444,74754,340173,29287,11580
2022-03-30,63248,162055,140029,42277,38448,74759,340254,29290,11583
2022-03-31,63256,162095,140061,42279,38449,74762,340353,29297,11583
2022-04-01,63257,162126,140100,42280,38454,74766,340439,29309,11585
2022-04-02,63269,162171,140127,42287,38460,74771,340465,29313,11585
2022-04-03,63272,162187,140131,42289,38466,74772,340482,29313,11585
2022-04-04,63277,162205,140158,42290,38467,74782,340526,29314,11586
2022-04-05,63283,162225,140217,42294,38469,74786,340571,29318,11586
2022-04-06,63288,162267,140254,42298,38477,74796,340632,29321,11587
2022-04-07,63293,162290,140295,42298,38479,74797,340700,29322,11588
2022-04-08,63296,162315,140308,42298,38484,74800,340833,29322,11588
2022-04-09,63297,162338,140313,42301,38486,74802,340856,29325,11588
2022-04-10,63299,162394,140318,42301,38488,74802,340870,29327,11597
2022-04-11,63304,162411,140335,42301,38491,74802,340908,29328,11597
2022-04-12,63312,162437,140358,42305,38495,74804,340947,29329,11597
2022-04-13,63318,162462,140383,42305,38496,74806,340978,29329,11600
2022-04-14,63323,162477,140404,42306,38499,74808,341028,29330,11601
2022-04-15,63325,162509,140410,42307,38502,74808,341035,29331,11601
2022-04-16,63326,162534,140424,42308,38502,74811,341050,29332,11601
2022-04-17,63326,162543,140426,42309,38502,74811,341057,29333,11601
2022-04-18,63331,162587,140457,42309,38505,74812,341087,29338,11603
2022-04-19,63337,162609,140474,42310,38511,74813,341128,29339,11605
2022-04-20,63341,162620,140495,42313,38514,74813,341171,29340,11605
2022-04-21,63348,162632,140517,42313,38516,74816,341205,29342,11605
2022-04-22,63358,162655,140533,42314,38519,74816,341231,29344,11607
2022-04-23,63360,162683,140543,42315,38519,74816,341259,29344,11607
2022-04-24,63361,162693,140544,42315,38519,74817,341278,29345,11607
2022-04-25,63365,162720,140558,42316,38519,74818,341325,29346,11609
2022-04-26,63373,162741,140588,42317,38521,74819,341342,29346,11610
2022-04-27,63394,162762,140621,42322,38522,74819,341361,29347,11610
2022-04-28,63405,162820,140631,42327,38524,74820,341398,29348,11610
2022-04-29,63408,162858,140643,42329,38526,74821,341430,29348,11611
2022-04-30,63412,162881,140647,42329,38530,74823,341460,29348,11611
2022-05-01,63415,162898,140649,42330,38530,74823,341469,29348,11612
2022-05-02,63418,162905,140650,42331,38530,74823,341479,29349,11612
2022-05-03,63418,162910,140670,42331,38530,74823,341505,29349,11614
2022-05-04,63429,162922,140680,42335,38534,74823,341524,29350,11615
2022-05-05,63433,162943,140690,42337,38534,74825,341543,29351,11616
2022-05-06,63443,162960,140718,42348,38536,74827,341553,29352,11618
2022-05-07,63445,162965,140727,42357,38553,74827,341584,29352,11618
2022-05-08,63446,162966,140735,42358,38553,74827,341596,29352,11620
2022-05-09,63448,162973,140759,42358,38557,74830,341632,29353,11620
2022-05-10,63459,162978,140775,42361,38565,74831,341707,29357,11622
2022-05-11,63474,162994,140801,42363,38569,74832,341806,29359,11622
2022-05-12,63486,163011,140830,42367,38577,74833,341906,29359,11625
2022-05-13,63488,163018,140847,42368,38585,74834,341958,29360,11625
2022-05-14,63495,163024,140871,42369,38585,74836,341981,29360,11625
2022-05-15,63495,163026,140884,42369,38611,74836,342013,29361,11626
2022-05-16,63501,163030,140921,42369,38611,74838,342076,29361,11626
2022-05-17,63506,163041,140979,42369,38612,74839,342126,29363,11627
2022-05-18,63508,163063,141006,42374,38614,74841,342200,29363,11628
2022-05-19,63513,163077,141032,42376,38622,74846,342284,29364,11629
2022-05-20,63524,163090,141074,42378,38645,74848,342460,29364,11630
2022-05-21,63530,163100,141087,42378,38648,74849,342638,29364,11630
2022-05-22,63535,163111,141089,42379,38652,74850,342697,29364,11630
2022-05-23,63537,163112,141132,42379,38658,74851,342799,29365,11632
2022-05-24,63649,163127,141184,42380,38670,74855,342905,29365,11632
2022-05-25,63670,163143,141209,42382,38670,74859,343025,29366,11634
2022-05-26,63683,163166,141230,42386,38672,74863,343136,29366,11635
2022-05-27,63692,163180,141266,42387,38676,74864,343316,29367,11635
2022-05-28,63703,163191,141293,42389,38683,74866,343398,29367,11635
2022-05-29,63706,163213,141337,42391,38683,74867,343458,29367,11637
2022-05-30,63720,163217,141375,42391,38684,74879,343592,29367,11637
2022-05-31,63731,163262,141450,42391,38687,74882,343699,29370,11638
2022-06-01,63746,163296,141524,42392,38690,74914,343799,29370,11641
2022-06-02,63774,163329,141586,42393,38691,74924,343925,29370,11641
2022-06-03,63808,163368,141664,42395,38693,74933,344046,29371,11641
2022-06-04,63833,163423,141713,42401,38695,74936,344120,29372,11641
2022-06-05,63839,163450,141742,42402,38696,74937,344149,29372,11641
2022-06-06,63872,163455,141806,42403,38696,74953,344313,29377,11641
2022-06-07,63902,163492,141894,42404,38697,74959,344464,29379,11641
2022-06-08,63947,163539,141960,42405,38697,74978,344641,29379,11642
2022-06-09,64002,163586,142048,42407,38703,74991,344877,29379,11642
2022-06-10,64057,163646,142119,42409,38703,75005,345074,29379,11643
2022-06-11,64089,163698,142154,42410,38704,75006,345187,29379,11645
2022-06-12,64115,163753,142193,42411,38705,75007,345265,29379,11645
2022-06-13,64176,163762,142276,42411,38705,75021,345493,29379,11646
2022-06-14,64257,163815,142341,42412,38707,75028,345776,29379,11647
2022-06-15,64333,163900,142424,42415,38709,75036,346012,29398,11647
2022-06-16,64394,164017,142476,42417,38717,75040,346143,29400,11648
2022-06-17,64499,164076,142579,42417,38722,75043,346441,29401,11649
2022-06-18,64518,164187,142654,42417,38726,75045,346626,29402,11649
2022-06-19,64555,164252,142716,42419,38726,75045,346733,29405,11649
2022-06-20,64629,164287,142816,42419,38728,75049,347103,29412,11649
2022-06-21,64693,164383,142914,42427,38731,75051,347367,29416,11649
2022-06-22,64821,164452,143098,42429,38732,75058,347876,29421,11650
2022-06-23,64944,164556,143304,42457,38737,75067,348406,29429,11651
2022-06-24,65058,164713,143532,42465,38743,75087,349052,29433,11654
2022-06-25,65147,164877,143746,42479,38750,75090,349413,29439,11654
2022-06-26,65197,164980,143829,42484,38750,75091,349678,29441,11654
2022-06-27,65311,165012,144024,42484,38750,75109,350332,29444,11655
2022-06-28,65447,165182,144341,42494,38767,75133,351016,29484,11659
2022-06-29,65570,165429,144729,42501,38776,75153,351749,29522,11667
2022-06-30,65760,165620,145169,42515,38786,75174,352455,29566,11673
2022-07-01,65904,165875,145567,42529,38789,75215,353242,29647,11682
2022-07-02,66024,166084,145771,42536,38800,75235,353721,29683,11690
2022-07-03,66067,166185,145926,42545,38803,75242,354006,29707,11692
2022-07-04,66267,166255,146446,42546,38808,75277,354873,29769,11714
2022-07-05,66503,166598,147001,42561,38839,75333,355807,29863,11730
2022-07-06,66825,166971,147736,42572,38879,75372,356647,29944,11755
2022-07-07,67142,167393,148549,42600,38905,75451,357722,30056,11793
2022-07-08,67456,167810,149298,42621,38950,75539,358628,30168,11836
2022-07-09,67678,168264,149825,42661,38992,75586,359185,30246,11848
2022-07-10,67842,168528,150221,42691,39001,75606,359611,30266,11851
2022-07-11,68212,168684,151267,42704,39024,75779,360708,30372,11904
2022-07-12,68695,169111,152518,42763,39110,76005,361823,30470,11960
2022-07-13,69123,169809,153838,42823,39190,76338,362879,30592,12036
2022-07-14,69594,170364,155149,42909,39291,76652,364035,30694,12090
2022-07-15,70124,171017,156549,42986,39409,77080,365124,30783,12185
2022-07-16,70455,171622,157391,43092,39538,77229,365778,30876,12230
2022-07-17,70644,171893,157767,43147,39645,77299,366120,30899,12237
2022-07-18,71127,172170,159425,43169,39685,77766,367418,30953,12291
2022-07-19,71638,172737,161454,43348,39908,78364,368892,31015,12381
2022-07-20,72218,173400,163398,43507,40069,78993,370413,31153,12478
2022-07-21,72713,174301,165327,43662,40206,79566,372057,31294,12553
2022-07-22,73131,175305,167203,43866,40446,80108,373542,31383,12630
2022-07-23,73362,176194,168179,44095,40627,80270,374393,31434,12658
2022-07-24,73522,176683,168892,44214,40697,80451,374831,31441,12668
2022-07-25,74009,176996,170755,44279,40769,81206,375634,31516,12754
2022-07-26,74467,177862,172936,44525,41017,81807,377172,31620,12845
2022-07-27,74948,179022,174928,44756,41299,82335,378764,31712,12913
2022-07-28,75395,179905,177009,45033,41523,82859,380192,31789,12986
2022-07-29,75780,180801,178798,45281,41803,83322,381345,31856,13036
2022-07-30,76050,181819,179708,45534,42032,83496,381932,31981,13040
2022-07-31,76154,182288,180373,45677,42137,83529,382316,31982,13043
2022-08-01,76627,182896,181793,45747,42184,83871,383581,32015,13124
2022-08-02,76986,183751,183406,46039,42452,84342,385005,32052,13164
2022-08-03,77332,184602,184697,46297,42693,84768,386311,32124,13205
2022-08-04,77607,185373,185862,46560,42948,85098,387535,32158,13236
2022-08-05,77910,186205,187022,46826,43239,85393,388414,32227,13247
2022-08-06,78025,186953,187613,47055,43401,85454,388759,32235,13276
2022-08-07,78096,187467,188000,47150,43467,85474,389220,32249,13281
2022-08-08,78350,188032,189024,47191,43619,85743,389792,32262,13324
2022-08-09,78542,188848,190109,47405,43785,85985,390194,32299,13353
2022-08-10,78710,189547,190835,47567,43999,86132,391118,32317,13367
2022-08-11,78873,190300,191518,47725,44201,86316,392141,32344,13396
2022-08-12,79050,190918,192132,47880,44372,86410,392782,32411,13415
2022-08-13,79112,191633,192455,48015,44533,86446,393157,32439,13415
2022-08-14,79151,192183,192582,48070,44568,86461,393378,32440,13418
2022-08-15,79276,192498,192981,48090,44641,86602,394049,32445,13430
2022-08-16,79416,193204,193409,48191,44787,86727,394707,32461,13444
2022-08-17,79517,193764,193838,48280,44893,86811,395255,32482,13450
2022-08-18,79609,194278,194201,48371,45007,86906,395669,32495,13460
2022-08-19,79681,194928,194438,48448,45068,86952,395986,32496,13470
2022-08-20,79722,195390,194623,48505,45129,86971,396211,32497,13471
2022-08-21,79752,195772,194684,48555,45149,86977,396349,32504,13475
2022-08-22,79814,195970,194950,48605,45165,87058,396728,32515,13479
2022-08-23,79892,196368,195236,48664,45233,87148,397069,32532,13480
2022-08-24,79964,196801,195450,48713,45283,87218,397378,32542,13494
2022-08-25,80038,197185,195654,48763,45317,87282,397739,32550,13498
2022-08-26,80094,197573,195786,48807,45338,87329,398052,32553,13501
2022-08-27,80119,197908,195861,48836,45375,87342,398220,32555,13501
2022-08-28,80132,198113,195895,48846,45378,87346,398343,32555,13503
2022-08-29,80168,198195,196043,48854,45422,87389,398687,32558,13503
2022-08-30,80208,198458,196181,48897,45457,87443,398932,32568,13507
2022-08-31,80238,198703,196296,48914,45481,87464,399195,32568,13517
2022-09-01,80270,198962,196401,48929,45493,87485,399373,32576,13518
2022-09-02,80287,199217,196483,48940,45506,87503,399523,32578,13518
2022-09-03,80292,199410,196516,48950,45511,87507,399605,32578,13519
2022-09-04,80296,199526,196543,48958,45522,87510,399641,32580,13525
2022-09-05,80317,199561,196614,48961,45526,87528,399800,32587,13526
2022-09-06,80335,199655,196717,48987,45544,87545,399960,32587,13527
2022-09-07,80346,199788,196761,49010,45549,87553,400109,32591,13528
2022-09-08,80358,199870,196814,49021,45560,87574,400225,32592,13528
2022-09-09,80363,199954,196841,49052,45570,87585,400325,32593,13528
2022-09-10,80368,200063,196848,49075,45575,87588,400393,32595,13529
2022-09-11,80368,200126,196851,49077,45579,87588,400428,32595,13529
2022-09-12,80376,200164,196875,49077,45581,87596,400524,32595,13530
2022-09-13,80383,200247,196899,49085,45591,87601,400605,32596,13530
2022-09-14,80394,200323,196912,49091,45601,87604,400678,32596,13530
2022-09-15,80401,200394,196947,49093,45603,87608,400726,32597,13530
2022-09-16,80405,200437,196967,49095,45612,87616,400787,32599,13530
2022-09-17,80409,200481,196976,49097,45616,87619,400809,32600,13531
2022-09-18,80409,200503,196986,49097,45616,87619,400835,32600,13535
2022-09-19,80416,200522,197012,49099,45617,87624,400892,32602,13535
2022-09-20,80426,200564,197037,49103,45621,87630,400935,32604,13535
2022-09-21,80429,200603,197059,49113,45623,87636,400980,32604,13535
2022-09-22,80432,200643,197081,49114,45625,87638,401013,32607,13535
2022-09-23,80436,200675,197091,49119,45626,87642,401050,32607,13535
2022-09-24,80437,200707,197099,49121,45633,87642,401070,32608,13535
2022-09-25,80439,200732,197099,49123,45633,87643,401088,32608,13542
2022-09-26,80440,200739,197109,49125,45636,87650,401112,32609,13542
2022-09-27,80443,200761,197126,49126,45639,87655,401153,32609,13542
2022-09-28,80447,200786,197140,49128,45640,87662,401174,32609,13542
2022-09-29,80452,200805,197158,49132,45643,87662,401191,32609,13542
2022-09-30,80453,200824,197169,49134,45651,87670,401208,32610,13542
2022-10-01,80455,200845,197173,49135,45653,87672,401230,32610,13542
2022-10-02,80455,200858,197179,49135,45653,87672,401239,32610,13545
2022-10-03,80456,200861,197190,49136,45653,87677,401285,32610,13546
2022-10-04,80458,200872,197200,49141,45654,87679,401309,32610,13548
2022-10-05,80459,200884,197215,49141,45656,87679,401333,32611,13548
2022-10-06,80463,200894,197230,49141,45659,87679,401369,32611,13548
2022-10-07,80463,200910,197246,49141,45661,87680,401387,32611,13548
2022-10-08,80463,200931,197248,49141,45662,87682,401403,32613,13548
2022-10-09,80465,200934,197248,49142,45662,87682,401407,32613,13548
2022-10-10,80471,200935,197255,49142,45663,87686,401453,32613,13549
2022-10-11,80478,200944,197262,49143,45671,87692,401465,32613,13549
2022-10-12,80485,200959,197267,49145,45675,87692,401476,32616,13549
2022-10-13,80491,200976,197272,49145,45676,87693,401484,32616,13549
2022-10-14,80492,200990,197280,49146,45684,87695,401495,32616,13549
2022-10-15,80492,200999,197281,49146,45690,87695,401508,32616,13550
2022-10-16,80492,201004,197281,49146,45690,87698,401514,32616,13554
2022-10-17,80493,201012,197284,49150,45690,87700,401536,32617,13554
2022-10-18,80493,201027,197293,49150,45691,87706,401553,32617,13554
2022-10-19,80494,201034,197298,49151,45692,87711,401570,32618,13554
2022-10-20,80494,201043,197309,49152,45695,87711,401594,32618,13554
2022-10-21,80494,201056,197314,49154,45696,87711,401612,32619,13555
2022-10-22,80494,201074,197315,49154,45697,87711,401618,32619,13555
2022-10-23,80494,201083,197315,49154,45697,87711,401622,32619,13556
2022-10-24,80496,201086,197320,49155,45697,87715,401631,32620,13557
2022-10-25,80496,201092,197321,49156,45697,87728,401642,32620,13557
2022-10-26,80497,201101,197328,49157,45698,87731,401651,32621,13557
2022-10-27,80498,201115,197335,49158,45699,87732,401668,32623,13557
2022-10-28,80498,201130,197342,49158,45699,87734,401674,32623,13559
2022-10-29,80498,201139,197343,49159,45701,87736,401677,32623,13561
2022-10-30,80498,201145,197345,49159,45701,87736,401679,32623,13561
2022-10-31,80498,201147,197348,49159,45701,87736,401688,32623,13561
2022-11-01,80500,201159,197355,49159,45703,87738,401693,32623,13561
2022-11-02,80500,201170,197360,49159,45705,87738,401696,32623,13561
2022-11-03,80501,201172,197368,49159,45706,87738,401700,32624,13561
2022-11-04,80502,201190,197377,49161,45706,87743,401712,32625,13565
2022-11-05,80502,201202,197381,49161,45707,87743,401714,32625,13566
2022-11-06,80502,201205,197384,49161,45707,87743,401720,32625,13566
2022-11-07,80503,201207,197395,49162,45707,87753,401733,32626,13566
2022-11-08,80505,201211,197403,49163,45708,87755,401753,32626,13566
2022-11-09,80507,201223,197412,49163,45710,87755,401767,32627,13566
2022-11-10,80508,201238,197419,49163,45711,87756,401775,32627,13566
2022-11-11,80509,201253,197428,49164,45711,87756,401782,32628,13566
2022-11-12,80509,201263,197429,49164,45712,87756,401795,32628,13566
2022-11-13,80509,201274,197434,49164,45712,87756,401795,32628,13566
2022-11-14,80511,201282,197448,49166,45712,87758,401817,32628,13567
2022-11-15,80512,201308,197463,49167,45713,87758,401832,32628,13567
2022-11-16,80515,201333,197478,49168,45714,87762,401848,32628,13568
2022-11-17,80516,201346,197492,49169,45715,87762,401867,32629,13568
2022-11-18,80517,201377,197503,49170,45716,87762,401878,32629,13568
2022-11-19,80518,201407,197513,49171,45716,87762,401886,32629,13568
2022-11-20,80519,201415,197517,49172,45716,87762,401892,32629,13568
2022-11-21,80520,201428,197538,49175,45716,87762,401917,32630,13570
2022-11-22,80522,201450,197560,49176,45716,87763,401931,32636,13570
2022-11-23,80524,201481,197578,49178,45717,87767,401962,32636,13570
2022-11-24,80529,201525,197595,49181,45718,87768,401983,32636,13570
2022-11-25,80533,201552,197618,49181,45721,87772,402022,32638,13571
2022-11-26,80534,201592,197632,49195,45722,87773,402044,32638,13571
2022-11-27,80537,201626,197638,49200,45723,87773,402060,32638,13571
2022-11-28,80540,201641,197660,49200,45724,87778,402123,32638,13573
2022-11-29,80541,201707,197693,49208,45725,87781,402218,32638,13575
2022-11-30,80547,201770,197747,49219,45725,87781,402355,32638,13575
2022-12-01,80553,201867,197775,49226,45725,87788,402491,32644,13577
2022-12-02,80558,201964,197808,49231,45726,87792,402683,32644,13620
2022-12-03,80559,202047,197842,49232,45732,87795,402838,32644,13620
2022-12-04,80559,202117,197849,49234,45732,87795,402951,32644,13620
2022-12-05,80564,202154,197897,49235,45734,87800,403329,32644,13640
2022-12-06,80575,202219,197994,49243,45735,87807,403941,32646,13648
2022-12-07,80589,202354,198055,49250,45736,87812,404812,32647,13659
2022-12-08,80598,202461,198165,49255,45737,87820,405754,32650,13677
2022-12-09,80614,202568,198287,49264,45740,87830,406770,32652,13707
2022-12-10,80625,202700,198338,49276,45740,87839,407491,32656,13723
2022-12-11,80633,202738,198366,49280,45742,87840,407940,32657,13723
2022-12-12,80659,202846,198474,49281,45745,87863,409245,32660,13739
2022-12-13,80708,202963,198674,49291,45748,87889,411066,32674,13770
2022-12-14,80761,203094,198889,49305,45752,87919,412812,32705,13809
2022-12-15,80833,203353,199131,49325,45760,87963,414612,32728,13879
2022-12-16,80898,203543,199421,49342,45775,88000,416433,32789,13964
2022-12-17,80915,203762,199586,49372,45785,88017,417437,32799,14004
2022-12-18,80920,203940,199654,49387,45792,88026,417984,32802,14050
2022-12-19,81004,204129,199946,49391,45811,88092,419700,32835,14138
2022-12-20,81091,204289,200319,49421,45828,88173,421590,32915,14217
2022-12-21,81216,204677,200765,49467,45852,88266,423318,32956,14315
2022-12-22,81331,204989,201309,49530,45890,88394,424975,33021,14390
2022-12-23,81493,205377,201861,49587,45922,88484,426427,33128,14462
2022-12-24,81548,205833,202161,49652,45937,88522,427116,33223,14521
2022-12-25,81571,206141,202289,49683,45954,88534,427402,33243,14530
2022-12-26,81601,206221,202472,49711,45975,88545,427900,33247,14535
2022-12-27,81777,206316,203201,49738,45998,88690,429386,33308,14598
2022-12-28,81943,206608,203911,49871,46080,88857,430862,33386,14639
2022-12-29,82127,207079,204653,49956,46133,89005,431784,33500,14711
2022-12-30,82244,207462,205328,50066,46226,89116,432253,33581,14742
2022-12-31,82284,207886,205660,50151,46302,89150,432714,33624,14751
2023-01-01,82306,208064,205788,50184,46323,89162,432880,33636,14762
2023-01-02,82354,208171,206010,50194,46331,89191,433171,33640,14774
2023-01-03,82482,208265,206524,50214,46385,89318,433695,33675,14817
2023-01-04,82614,208538,207006,50282,46432,89407,434162,33731,14853
2023-01-05,82737,208886,207519,50349,46478,89511,434571,33784,14876
2023-01-06,82872,209235,208014,50442,46521,89604,434937,33842,14900
2023-01-07,82912,209561,208324,50503,46576,89625,435143,33851,14905
2023-01-08,82942,209789,208621,50528,46597,89633,435232,33852,14911
2023-01-09,83059,209890,209071,50537,46623,89688,435438,33897,14936
2023-01-10,83159,210238,209725,50601,46684,89749,435664,33922,14952
2023-01-11,83259,210618,210250,50678,46748,89791,435864,33973,14958
2023-01-12,83357,210919,210637,50756,46839,89845,436053,33987,14968
2023-01-13,83433,211262,210992,50813,46884,89891,436225,34017,14983
2023-01-14,83470,211534,211155,50871,46953,89898,436283,34045,14986
2023-01-15,83492,211683,211275,50890,46983,89900,436369,34045,14988
2023-01-16,83556,211803,211649,50899,46993,89932,436497,34053,14994
2023-01-17,83626,212032,212043,50961,47067,89959,436608,34059,14996
2023-01-18,83710,212304,212371,51005,47113,89982,436668,34061,15001
2023-01-19,83763,212613,212602,51055,47139,89998,436730,34068,15006
2023-01-20,83818,212866,212870,51086,47180,90017,436783,34074,15011
2023-01-21,83840,213066,212987,51126,47224,90024,436800,34076,15011
2023-01-22,83849,213187,213034,51137,47242,90025,436815,34082,15011
2023-01-23,83867,213274,213109,51141,47245,90029,436826,34087,15011
2023-01-24,83902,213303,213323,51154,47259,90042,436878,34090,15015
2023-01-25,83951,213511,213705,51195,47275,90056,436937,34096,15022
2023-01-26,83991,213766,214060,51222,47310,90061,436980,34099,15025
2023-01-27,84026,214040,214228,51250,47331,90068,437024,34100,15025
2023-01-28,84049,214281,214282,51269,47365,90069,437037,34105,15025
2023-01-29,84061,214411,214308,51270,47394,90069,437042,34105,15025
2023-01-30,84082,214517,214420,51274,47400,90076,437078,34108,15031
2023-01-31,84104,214663,214559,51303,47422,90084,437101,34111,15033
2023-02-01,84122,214804,214695,51311,47432,90092,437137,34112,15034
2023-02-02,84135,214977,214807,51323,47456,90099,437155,34116,15034
2023-02-03,84152,215099,214962,51335,47475,90102,437179,34118,15035
2023-02-04,84158,215217,214997,51354,47497,90103,437194,34118,15035
2023-02-05,84163,215299,215006,51361,47507,90103,437198,34118,15035
2023-02-06,84184,215352,215068,51362,47511,90105,437212,34119,15036
2023-02-07,84199,215444,215225,51376,47519,90107,437235,34120,15037
2023-02-08,84215,215552,215296,51384,47531,90108,437255,34133,15037
2023-02-09,84219,215648,215332,51388,47561,90110,437269,34136,15037
2023-02-10,84229,215752,215398,51398,47566,90113,437288,34136,15038
2023-02-11,84233,215861,215430,51399,47566,90115,437311,34137,15038
2023-02-12,84233,215912,215441,51404,47569,90116,437321,34137,15039
2023-02-13,84251,215959,215526,51405,47570,90119,437336,34137,15039
2023-02-14,84257,216021,215582,51412,47578,90120,437346,34137,15039
2023-02-15,84266,216124,215633,51414,47584,90124,437367,34140,15041
2023-02-16,84293,216229,215664,51424,47592,90125,437384,34140,15041
2023-02-17,84303,216317,215685,51428,47593,90133,437388,34143,15042
2023-02-18,84308,216409,215705,51432,47597,90134,437390,34143,15043
2023-02-19,84313,216437,215712,51433,47597,90135,437391,34143,15043
2023-02-20,84317,216461,215722,51436,47598,90135,437391,34143,15043
2023-02-21,84321,216481,215731,51437,47598,90136,437392,34143,15044
2023-02-22,84328,216492,215775,51440,47598,90139,437398,34144,15044
2023-02-23,84341,216565,215815,51449,47607,90140,437409,34144,15044
2023-02-24,84356,216656,215859,51458,47611,90142,437424,34146,15044
2023-02-25,84360,216814,215881,51462,47611,90142,437428,34146,15044
2023-02-26,84362,216839,215888,51463,47614,90142,437428,34152,15045
2023-02-27,84365,216855,215925,51469,47614,90147,437437,34152,15045
2023-02-28,84376,217037,215958,51478,47616,90151,437441,34153,15046
2023-03-01,84390,217122,215984,51484,47627,90154,437454,34156,15047
2023-03-02,84398,217251,216060,51494,47630,90154,437460,34156,15047
2023-03-03,84403,217351,216099,51501,47635,90155,437465,34156,15050
2023-03-04,84406,217411,216116,51507,47638,90155,437469,34156,15050
2023-03-05,84410,217460,216120,51508,47639,90155,437472,34156,15050
2023-03-06,84415,217489,216174,51508,47640,90157,437479,34156,15051
2023-03-07,84424,217534,216213,51513,47652,90159,437484,34157,15051
2023-03-08,84429,217580,216233,51522,47654,90161,437489,34157,15052
2023-03-09,84430,217622,216273,51527,47666,90163,437496,34157,15053
2023-03-10,84434,217699,216289,51527,47680,90165,437502,34157,15055
2023-03-11,84435,217757,216297,51529,47688,90166,437505,34157,15055
2023-03-12,84438,217771,216302,51529,47690,90166,437505,34157,15055
2023-03-13,84442,217799,216330,51530,47694,90167,437511,34157,15057
2023-03-14,84445,217831,216370,51539,47702,90170,437522,34157,15058
2023-03-15,84447,217877,216397,51542,47702,90170,437540,34157,15058
2023-03-16,84451,217935,216412,51543,47702,90170,437545,34157,15058
2023-03-17,84460,217984,216433,51545,47706,90170,437550,34157,15059
2023-03-18,84464,218009,216442,51550,47711,90170,437550,34157,15059
2023-03-19,84468,218057,216446,51552,47711,90170,437551,34157,15059
2023-03-20,84475,218078,216465,51552,47711,90170,437564,34157,15059
2023-03-21,84478,218095,216487,51556,47712,90171,437566,34157,15059
2023-03-22,84489,218133,216512,51559,47714,90172,437566,34161,15060
2023-03-23,84491,218188,216529,51564,47718,90172,437571,34162,15060
2023-03-24,84498,218227,216538,51567,47718,90173,437577,34162,15061
2023-03-25,84502,218259,216545,51569,47718,90173,437579,34162,15061
2023-03-26,84502,218271,216545,51573,47725,90173,437581,34162,15061
2023-03-27,84508,218290,216560,51575,47729,90175,437590,34162,15062
2023-03-28,84515,218313,216585,51576,47732,90175,437594,34164,15062
2023-03-29,84515,218339,216603,51578,47734,90175,437598,34164,15062
2023-03-30,84516,218363,216610,51580,47738,90175,437604,34164,15063
2023-03-31,84516,218397,216631,51582,47740,90175,437611,34165,15063
2023-04-01,84518,218412,216634,51583,47747,90176,437613,34165,15063
2023-04-02,84519,218431,216635,51583,47748,90177,437616,34165,15064
2023-04-03,84527,218445,216651,51583,47748,90178,437620,34165,15064
2023-04-04,84529,218467,216666,51586,47750,90178,437626,34165,15064
2023-04-05,84535,218482,216712,51589,47750,90178,437629,34165,15064
2023-04-06,84536,218502,216732,51593,47753,90179,437638,34166,15064
2023-04-07,84537,218538,216738,51594,47753,90179,437641,34166,15064
2023-04-08,84537,218569,216738,51595,47753,90180,437642,34166,15064
2023-04-09,84538,218579,216742,51595,47753,90180,437644,34166,15064
2023-04-10,84538,218586,216753,51598,47758,90181,437646,34167,15064
2023-04-11,84539,218613,216787,51599,47760,90181,437660,34167,15064
2023-04-12,84541,218635,216795,51602,47760,90181,437668,34168,15066
2023-04-13,84543,218648,216803,51606,47761,90183,437686,34168,15066
2023-04-14,84546,218659,216810,51609,47763,90184,437689,34168,15066
2023-04-15,84546,218681,216813,51609,47784,90184,437693,34168,15066
2023-04-16,84546,218704,216814,51609,47784,90184,437695,34168,15066
2023-04-17,84547,218716,216832,51609,47785,90187,437699,34168,15066
