,Chuquisaca,La Paz,Cochabamba,Oruro,Potosí,Tarija,Santa Cruz,Beni,Pando
2023-07-27,4,37,15,6,3,1,14,1,0
2023-07-28,2,32,5,1,4,1,11,0,0
2023-07-29,1,27,2,3,6,0,11,0,0
2023-07-30,1,19,4,0,0,2,4,0,0
2023-07-31,2,7,18,0,0,1,10,0,0
2023-08-01,3,29,20,2,1,2,25,2,0
2023-08-02,3,11,17,1,2,0,14,0,0
2023-08-03,5,49,8,3,1,0,22,1,0
2023-08-04,0,22,12,2,5,1,8,0,0
2023-08-05,1,24,3,1,1,0,7,0,0
2023-08-06,2,7,4,2,2,0,1,0,0
2023-08-07,0,9,0,1,0,0,4,0,0
2023-08-08,2,10,15,0,1,0,20,0,0
2023-08-09,4,18,12,3,0,0,18,0,0
2023-08-10,1,12,24,4,4,2,19,0,0
